job_n,Energy,n_helices,r0_A,r0_B,r0_C,omega0,delta_omega0_A,delta_omega0_B,delta_omega0_C,z0_offset_A,z0_offset_B,z0_offset_C,helix1 phase,helix 2 phase,helix3 phase,invert_A,invert_B,invert_C,z1_offset_A,z1_offset_B,z1_offset_C,delta_t_A,delta_t_B,delta_t_C,omega1,z1
61179,-389.295,3,6,6,6,0,0,120,240,0,0,0,120,180,180,0,1,0,0,-0.6,-0.6,0,0,0,99.999268,1.51
61182,-398.8,3,6,6,6,0,0,120,240,0,0,0,120,180,180,0,1,0,0,-0.6,3,0,0,0,99.999268,1.51
61162,-389.784,3,6,6,6,0,0,120,240,0,0,0,120,180,160,0,1,0,0,3,0.6,0,0,0,99.999268,1.51
61160,-407.149,3,6,6,6,0,0,120,240,0,0,0,120,180,160,0,1,0,0,3,-1.8,0,0,0,99.999268,1.51
61185,-399.335,3,6,6,6,0,0,120,240,0,0,0,120,180,180,0,1,0,0,0.6,-0.6,0,0,0,99.999268,1.51
61184,-390.39,3,6,6,6,0,0,120,240,0,0,0,120,180,180,0,1,0,0,0.6,-1.8,0,0,0,99.999268,1.51
61188,-400.448,3,6,6,6,0,0,120,240,0,0,0,120,180,180,0,1,0,0,0.6,3,0,0,0,99.999268,1.51
61190,-389.414,3,6,6,6,0,0,120,240,0,0,0,120,180,180,0,1,0,0,1.8,-1.8,0,0,0,99.999268,1.51
61189,-391.278,3,6,6,6,0,0,120,240,0,0,0,120,180,180,0,1,0,0,1.8,-3,0,0,0,99.999268,1.51
61192,-388.537,3,6,6,6,0,0,120,240,0,0,0,120,180,180,0,1,0,0,1.8,0.6,0,0,0,99.999268,1.51
61205,-413.92,3,6,6,6,0,0,120,240,0,0,0,140,0,0,0,1,0,0,-3,1.8,0,0,0,99.999268,1.51
61206,-410.016,3,6,6,6,0,0,120,240,0,0,0,140,0,0,0,1,0,0,-3,3,0,0,0,99.999268,1.51
61204,-389.183,3,6,6,6,0,0,120,240,0,0,0,140,0,0,0,1,0,0,-3,0.6,0,0,0,99.999268,1.51
61191,-395.235,3,6,6,6,0,0,120,240,0,0,0,120,180,180,0,1,0,0,1.8,-0.6,0,0,0,99.999268,1.51
61212,-402.2,3,6,6,6,0,0,120,240,0,0,0,140,0,0,0,1,0,0,-1.8,3,0,0,0,99.999268,1.51
61195,-398.677,3,6,6,6,0,0,120,240,0,0,0,120,180,180,0,1,0,0,3,-3,0,0,0,99.999268,1.51
61197,-390.423,3,6,6,6,0,0,120,240,0,0,0,120,180,180,0,1,0,0,3,-0.6,0,0,0,99.999268,1.51
61199,-410.988,3,6,6,6,0,0,120,240,0,0,0,120,180,180,0,1,0,0,3,1.8,0,0,0,99.999268,1.51
61200,-416.137,3,6,6,6,0,0,120,240,0,0,0,120,180,180,0,1,0,0,3,3,0,0,0,99.999268,1.51
61198,-400.773,3,6,6,6,0,0,120,240,0,0,0,120,180,180,0,1,0,0,3,0.6,0,0,0,99.999268,1.51
61215,-411.994,3,6,6,6,0,0,120,240,0,0,0,140,0,0,0,1,0,0,-0.6,-0.6,0,0,0,99.999268,1.51
61223,-394.543,3,6,6,6,0,0,120,240,0,0,0,140,0,0,0,1,0,0,0.6,1.8,0,0,0,99.999268,1.51
61221,-407.783,3,6,6,6,0,0,120,240,0,0,0,140,0,0,0,1,0,0,0.6,-0.6,0,0,0,99.999268,1.51
61233,-401.941,3,6,6,6,0,0,120,240,0,0,0,140,0,0,0,1,0,0,3,-0.6,0,0,0,99.999268,1.51
61238,-402.963,3,6,6,6,0,0,120,240,0,0,0,140,0,20,0,1,0,0,-3,-1.8,0,0,0,99.999268,1.51
61235,-401.157,3,6,6,6,0,0,120,240,0,0,0,140,0,0,0,1,0,0,3,1.8,0,0,0,99.999268,1.51
61228,-396.403,3,6,6,6,0,0,120,240,0,0,0,140,0,0,0,1,0,0,1.8,0.6,0,0,0,99.999268,1.51
61242,-406.187,3,6,6,6,0,0,120,240,0,0,0,140,0,20,0,1,0,0,-3,3,0,0,0,99.999268,1.51
61241,-410.174,3,6,6,6,0,0,120,240,0,0,0,140,0,20,0,1,0,0,-3,1.8,0,0,0,99.999268,1.51
61239,-402.388,3,6,6,6,0,0,120,240,0,0,0,140,0,20,0,1,0,0,-3,-0.6,0,0,0,99.999268,1.51
61234,-403.997,3,6,6,6,0,0,120,240,0,0,0,140,0,0,0,1,0,0,3,0.6,0,0,0,99.999268,1.51
61247,-413.681,3,6,6,6,0,0,120,240,0,0,0,140,0,20,0,1,0,0,-1.8,1.8,0,0,0,99.999268,1.51
61240,-405.224,3,6,6,6,0,0,120,240,0,0,0,140,0,20,0,1,0,0,-3,0.6,0,0,0,99.999268,1.51
61244,-398.02,3,6,6,6,0,0,120,240,0,0,0,140,0,20,0,1,0,0,-1.8,-1.8,0,0,0,99.999268,1.51
61256,-398.399,3,6,6,6,0,0,120,240,0,0,0,140,0,20,0,1,0,0,0.6,-1.8,0,0,0,99.999268,1.51
61261,-386.755,3,6,6,6,0,0,120,240,0,0,0,140,0,20,0,1,0,0,1.8,-3,0,0,0,99.999268,1.51
61262,-405.188,3,6,6,6,0,0,120,240,0,0,0,140,0,20,0,1,0,0,1.8,-1.8,0,0,0,99.999268,1.51
61268,-398.717,3,6,6,6,0,0,120,240,0,0,0,140,0,20,0,1,0,0,3,-1.8,0,0,0,99.999268,1.51
61273,-399.656,3,6,6,6,0,0,120,240,0,0,0,140,0,40,0,1,0,0,-3,-3,0,0,0,99.999268,1.51
61270,-387.454,3,6,6,6,0,0,120,240,0,0,0,140,0,20,0,1,0,0,3,0.6,0,0,0,99.999268,1.51
61277,-394.296,3,6,6,6,0,0,120,240,0,0,0,140,0,40,0,1,0,0,-3,1.8,0,0,0,99.999268,1.51
61287,-395.352,3,6,6,6,0,0,120,240,0,0,0,140,0,40,0,1,0,0,-0.6,-0.6,0,0,0,99.999268,1.51
61296,-396.663,3,6,6,6,0,0,120,240,0,0,0,140,0,40,0,1,0,0,0.6,3,0,0,0,99.999268,1.51
61297,-396.298,3,6,6,6,0,0,120,240,0,0,0,140,0,40,0,1,0,0,1.8,-3,0,0,0,99.999268,1.51
61301,-373.856,3,6,6,6,0,0,120,240,0,0,0,140,0,40,0,1,0,0,1.8,1.8,0,0,0,99.999268,1.51
61306,-396.803,3,6,6,6,0,0,120,240,0,0,0,140,0,40,0,1,0,0,3,0.6,0,0,0,99.999268,1.51
61302,-388.116,3,6,6,6,0,0,120,240,0,0,0,140,0,40,0,1,0,0,1.8,3,0,0,0,99.999268,1.51
61307,-394.606,3,6,6,6,0,0,120,240,0,0,0,140,0,40,0,1,0,0,3,1.8,0,0,0,99.999268,1.51
61310,-412.271,3,6,6,6,0,0,120,240,0,0,0,140,0,60,0,1,0,0,-3,-1.8,0,0,0,99.999268,1.51
61313,-391.839,3,6,6,6,0,0,120,240,0,0,0,140,0,60,0,1,0,0,-3,1.8,0,0,0,99.999268,1.51
61311,-411.891,3,6,6,6,0,0,120,240,0,0,0,140,0,60,0,1,0,0,-3,-0.6,0,0,0,99.999268,1.51
61309,-399.245,3,6,6,6,0,0,120,240,0,0,0,140,0,60,0,1,0,0,-3,-3,0,0,0,99.999268,1.51
61316,-410.441,3,6,6,6,0,0,120,240,0,0,0,140,0,60,0,1,0,0,-1.8,-1.8,0,0,0,99.999268,1.51
61322,-414.604,3,6,6,6,0,0,120,240,0,0,0,140,0,60,0,1,0,0,-0.6,-1.8,0,0,0,99.999268,1.51
61327,-404.851,3,6,6,6,0,0,120,240,0,0,0,140,0,60,0,1,0,0,0.6,-3,0,0,0,99.999268,1.51
61333,-393.927,3,6,6,6,0,0,120,240,0,0,0,140,0,60,0,1,0,0,1.8,-3,0,0,0,99.999268,1.51
61338,-392.12,3,6,6,6,0,0,120,240,0,0,0,140,0,60,0,1,0,0,1.8,3,0,0,0,99.999268,1.51
61337,-402.357,3,6,6,6,0,0,120,240,0,0,0,140,0,60,0,1,0,0,1.8,1.8,0,0,0,99.999268,1.51
61341,-411.121,3,6,6,6,0,0,120,240,0,0,0,140,0,60,0,1,0,0,3,-0.6,0,0,0,99.999268,1.51
61343,-401.066,3,6,6,6,0,0,120,240,0,0,0,140,0,60,0,1,0,0,3,1.8,0,0,0,99.999268,1.51
61339,-397.507,3,6,6,6,0,0,120,240,0,0,0,140,0,60,0,1,0,0,3,-3,0,0,0,99.999268,1.51
61346,-417.72,3,6,6,6,0,0,120,240,0,0,0,140,0,80,0,1,0,0,-3,-1.8,0,0,0,99.999268,1.51
61342,-399.645,3,6,6,6,0,0,120,240,0,0,0,140,0,60,0,1,0,0,3,0.6,0,0,0,99.999268,1.51
61345,-409.171,3,6,6,6,0,0,120,240,0,0,0,140,0,80,0,1,0,0,-3,-3,0,0,0,99.999268,1.51
61349,-385.951,3,6,6,6,0,0,120,240,0,0,0,140,0,80,0,1,0,0,-3,1.8,0,0,0,99.999268,1.51
61352,-397.726,3,6,6,6,0,0,120,240,0,0,0,140,0,80,0,1,0,0,-1.8,-1.8,0,0,0,99.999268,1.51
61351,-410.443,3,6,6,6,0,0,120,240,0,0,0,140,0,80,0,1,0,0,-1.8,-3,0,0,0,99.999268,1.51
61356,-396.503,3,6,6,6,0,0,120,240,0,0,0,140,0,80,0,1,0,0,-1.8,3,0,0,0,99.999268,1.51
61381,-389.666,3,6,6,6,0,0,120,240,0,0,0,140,0,100,0,1,0,0,-3,-3,0,0,0,99.999268,1.51
61379,-399.284,3,6,6,6,0,0,120,240,0,0,0,140,0,80,0,1,0,0,3,1.8,0,0,0,99.999268,1.51
61382,-393.464,3,6,6,6,0,0,120,240,0,0,0,140,0,100,0,1,0,0,-3,-1.8,0,0,0,99.999268,1.51
61385,-395.876,3,6,6,6,0,0,120,240,0,0,0,140,0,100,0,1,0,0,-3,1.8,0,0,0,99.999268,1.51
61386,-412.884,3,6,6,6,0,0,120,240,0,0,0,140,0,100,0,1,0,0,-3,3,0,0,0,99.999268,1.51
61404,-405.228,3,6,6,6,0,0,120,240,0,0,0,140,0,100,0,1,0,0,0.6,3,0,0,0,99.999268,1.51
61406,-383.94,3,6,6,6,0,0,120,240,0,0,0,140,0,100,0,1,0,0,1.8,-1.8,0,0,0,99.999268,1.51
61410,-403.555,3,6,6,6,0,0,120,240,0,0,0,140,0,100,0,1,0,0,1.8,3,0,0,0,99.999268,1.51
61412,-382.312,3,6,6,6,0,0,120,240,0,0,0,140,0,100,0,1,0,0,3,-1.8,0,0,0,99.999268,1.51
61415,-403.267,3,6,6,6,0,0,120,240,0,0,0,140,0,100,0,1,0,0,3,1.8,0,0,0,99.999268,1.51
61418,-392.688,3,6,6,6,0,0,120,240,0,0,0,140,0,120,0,1,0,0,-3,-1.8,0,0,0,99.999268,1.51
61416,-398.146,3,6,6,6,0,0,120,240,0,0,0,140,0,100,0,1,0,0,3,3,0,0,0,99.999268,1.51
61421,-401.171,3,6,6,6,0,0,120,240,0,0,0,140,0,120,0,1,0,0,-3,1.8,0,0,0,99.999268,1.51
61422,-408.28,3,6,6,6,0,0,120,240,0,0,0,140,0,120,0,1,0,0,-3,3,0,0,0,99.999268,1.51
61420,-396.268,3,6,6,6,0,0,120,240,0,0,0,140,0,120,0,1,0,0,-3,0.6,0,0,0,99.999268,1.51
61426,-392.597,3,6,6,6,0,0,120,240,0,0,0,140,0,120,0,1,0,0,-1.8,0.6,0,0,0,99.999268,1.51
61428,-415.238,3,6,6,6,0,0,120,240,0,0,0,140,0,120,0,1,0,0,-1.8,3,0,0,0,99.999268,1.51
61427,-402.81,3,6,6,6,0,0,120,240,0,0,0,140,0,120,0,1,0,0,-1.8,1.8,0,0,0,99.999268,1.51
61432,-395.792,3,6,6,6,0,0,120,240,0,0,0,140,0,120,0,1,0,0,-0.6,0.6,0,0,0,99.999268,1.51
61433,-400.131,3,6,6,6,0,0,120,240,0,0,0,140,0,120,0,1,0,0,-0.6,1.8,0,0,0,99.999268,1.51
61443,-402.04,3,6,6,6,0,0,120,240,0,0,0,140,0,120,0,1,0,0,1.8,-0.6,0,0,0,99.999268,1.51
61437,-393.667,3,6,6,6,0,0,120,240,0,0,0,140,0,120,0,1,0,0,0.6,-0.6,0,0,0,99.999268,1.51
61441,-384.158,3,6,6,6,0,0,120,240,0,0,0,140,0,120,0,1,0,0,1.8,-3,0,0,0,99.999268,1.51
61447,-400.791,3,6,6,6,0,0,120,240,0,0,0,140,0,120,0,1,0,0,3,-3,0,0,0,99.999268,1.51
61438,-410.452,3,6,6,6,0,0,120,240,0,0,0,140,0,120,0,1,0,0,0.6,0.6,0,0,0,99.999268,1.51
61448,-398.015,3,6,6,6,0,0,120,240,0,0,0,140,0,120,0,1,0,0,3,-1.8,0,0,0,99.999268,1.51
61454,-400.319,3,6,6,6,0,0,120,240,0,0,0,140,0,140,0,1,0,0,-3,-1.8,0,0,0,99.999268,1.51
61458,-392.907,3,6,6,6,0,0,120,240,0,0,0,140,0,140,0,1,0,0,-3,3,0,0,0,99.999268,1.51
61452,-394.84,3,6,6,6,0,0,120,240,0,0,0,140,0,120,0,1,0,0,3,3,0,0,0,99.999268,1.51
61453,-394.52,3,6,6,6,0,0,120,240,0,0,0,140,0,140,0,1,0,0,-3,-3,0,0,0,99.999268,1.51
61463,-399.844,3,6,6,6,0,0,120,240,0,0,0,140,0,140,0,1,0,0,-1.8,1.8,0,0,0,99.999268,1.51
61460,-398.92,3,6,6,6,0,0,120,240,0,0,0,140,0,140,0,1,0,0,-1.8,-1.8,0,0,0,99.999268,1.51
61468,-400.12,3,6,6,6,0,0,120,240,0,0,0,140,0,140,0,1,0,0,-0.6,0.6,0,0,0,99.999268,1.51
61483,-402.927,3,6,6,6,0,0,120,240,0,0,0,140,0,140,0,1,0,0,3,-3,0,0,0,99.999268,1.51
61487,-398.314,3,6,6,6,0,0,120,240,0,0,0,140,0,140,0,1,0,0,3,1.8,0,0,0,99.999268,1.51
61478,-392.703,3,6,6,6,0,0,120,240,0,0,0,140,0,140,0,1,0,0,1.8,-1.8,0,0,0,99.999268,1.51
61489,-395.217,3,6,6,6,0,0,120,240,0,0,0,140,0,160,0,1,0,0,-3,-3,0,0,0,99.999268,1.51
61490,-395.004,3,6,6,6,0,0,120,240,0,0,0,140,0,160,0,1,0,0,-3,-1.8,0,0,0,99.999268,1.51
61496,-394.562,3,6,6,6,0,0,120,240,0,0,0,140,0,160,0,1,0,0,-1.8,-1.8,0,0,0,99.999268,1.51
61498,-415.957,3,6,6,6,0,0,120,240,0,0,0,140,0,160,0,1,0,0,-1.8,0.6,0,0,0,99.999268,1.51
61495,-405.561,3,6,6,6,0,0,120,240,0,0,0,140,0,160,0,1,0,0,-1.8,-3,0,0,0,99.999268,1.51
61508,-401.205,3,6,6,6,0,0,120,240,0,0,0,140,0,160,0,1,0,0,0.6,-1.8,0,0,0,99.999268,1.51
61514,-397.887,3,6,6,6,0,0,120,240,0,0,0,140,0,160,0,1,0,0,1.8,-1.8,0,0,0,99.999268,1.51
61518,-393.69,3,6,6,6,0,0,120,240,0,0,0,140,0,160,0,1,0,0,1.8,3,0,0,0,99.999268,1.51
61519,-405.435,3,6,6,6,0,0,120,240,0,0,0,140,0,160,0,1,0,0,3,-3,0,0,0,99.999268,1.51
61521,-399.205,3,6,6,6,0,0,120,240,0,0,0,140,0,160,0,1,0,0,3,-0.6,0,0,0,99.999268,1.51
61520,-396.5,3,6,6,6,0,0,120,240,0,0,0,140,0,160,0,1,0,0,3,-1.8,0,0,0,99.999268,1.51
61524,-399.34,3,6,6,6,0,0,120,240,0,0,0,140,0,160,0,1,0,0,3,3,0,0,0,99.999268,1.51
61526,-411.79,3,6,6,6,0,0,120,240,0,0,0,140,0,180,0,1,0,0,-3,-1.8,0,0,0,99.999268,1.51
61525,-395.135,3,6,6,6,0,0,120,240,0,0,0,140,0,180,0,1,0,0,-3,-3,0,0,0,99.999268,1.51
61527,-407.312,3,6,6,6,0,0,120,240,0,0,0,140,0,180,0,1,0,0,-3,-0.6,0,0,0,99.999268,1.51
61528,-390.603,3,6,6,6,0,0,120,240,0,0,0,140,0,180,0,1,0,0,-3,0.6,0,0,0,99.999268,1.51
61530,-393.326,3,6,6,6,0,0,120,240,0,0,0,140,0,180,0,1,0,0,-3,3,0,0,0,99.999268,1.51
61533,-397.714,3,6,6,6,0,0,120,240,0,0,0,140,0,180,0,1,0,0,-1.8,-0.6,0,0,0,99.999268,1.51
61531,-401.492,3,6,6,6,0,0,120,240,0,0,0,140,0,180,0,1,0,0,-1.8,-3,0,0,0,99.999268,1.51
61541,-390.753,3,6,6,6,0,0,120,240,0,0,0,140,0,180,0,1,0,0,-0.6,1.8,0,0,0,99.999268,1.51
61532,-409.02,3,6,6,6,0,0,120,240,0,0,0,140,0,180,0,1,0,0,-1.8,-1.8,0,0,0,99.999268,1.51
61543,-403.73,3,6,6,6,0,0,120,240,0,0,0,140,0,180,0,1,0,0,0.6,-3,0,0,0,99.999268,1.51
61546,-391.368,3,6,6,6,0,0,120,240,0,0,0,140,0,180,0,1,0,0,0.6,0.6,0,0,0,99.999268,1.51
61538,-412.189,3,6,6,6,0,0,120,240,0,0,0,140,0,180,0,1,0,0,-0.6,-1.8,0,0,0,99.999268,1.51
61556,-403.614,3,6,6,6,0,0,120,240,0,0,0,140,0,180,0,1,0,0,3,-1.8,0,0,0,99.999268,1.51
61555,-396.859,3,6,6,6,0,0,120,240,0,0,0,140,0,180,0,1,0,0,3,-3,0,0,0,99.999268,1.51
61560,-399.085,3,6,6,6,0,0,120,240,0,0,0,140,0,180,0,1,0,0,3,3,0,0,0,99.999268,1.51
61567,-396.724,3,6,6,6,0,0,120,240,0,0,0,140,20,0,0,1,0,0,-1.8,-3,0,0,0,99.999268,1.51
61570,-404.984,3,6,6,6,0,0,120,240,0,0,0,140,20,0,0,1,0,0,-1.8,0.6,0,0,0,99.999268,1.51
61563,-406.33,3,6,6,6,0,0,120,240,0,0,0,140,20,0,0,1,0,0,-3,-0.6,0,0,0,99.999268,1.51
61569,-417.48,3,6,6,6,0,0,120,240,0,0,0,140,20,0,0,1,0,0,-1.8,-0.6,0,0,0,99.999268,1.51
61572,-410.878,3,6,6,6,0,0,120,240,0,0,0,140,20,0,0,1,0,0,-1.8,3,0,0,0,99.999268,1.51
61571,-422.728,3,6,6,6,0,0,120,240,0,0,0,140,20,0,0,1,0,0,-1.8,1.8,0,0,0,99.999268,1.51
61564,-389.622,3,6,6,6,0,0,120,240,0,0,0,140,20,0,0,1,0,0,-3,0.6,0,0,0,99.999268,1.51
61566,-411.267,3,6,6,6,0,0,120,240,0,0,0,140,20,0,0,1,0,0,-3,3,0,0,0,99.999268,1.51
61565,-402.654,3,6,6,6,0,0,120,240,0,0,0,140,20,0,0,1,0,0,-3,1.8,0,0,0,99.999268,1.51
61576,-410.311,3,6,6,6,0,0,120,240,0,0,0,140,20,0,0,1,0,0,-0.6,0.6,0,0,0,99.999268,1.51
61587,-404.439,3,6,6,6,0,0,120,240,0,0,0,140,20,0,0,1,0,0,1.8,-0.6,0,0,0,99.999268,1.51
61575,-411.116,3,6,6,6,0,0,120,240,0,0,0,140,20,0,0,1,0,0,-0.6,-0.6,0,0,0,99.999268,1.51
61586,-403.665,3,6,6,6,0,0,120,240,0,0,0,140,20,0,0,1,0,0,1.8,-1.8,0,0,0,99.999268,1.51
61578,-409.85,3,6,6,6,0,0,120,240,0,0,0,140,20,0,0,1,0,0,-0.6,3,0,0,0,99.999268,1.51
61574,-394.45,3,6,6,6,0,0,120,240,0,0,0,140,20,0,0,1,0,0,-0.6,-1.8,0,0,0,99.999268,1.51
61589,-406.127,3,6,6,6,0,0,120,240,0,0,0,140,20,0,0,1,0,0,1.8,1.8,0,0,0,99.999268,1.51
61593,-397.979,3,6,6,6,0,0,120,240,0,0,0,140,20,0,0,1,0,0,3,-0.6,0,0,0,99.999268,1.51
61588,-403.778,3,6,6,6,0,0,120,240,0,0,0,140,20,0,0,1,0,0,1.8,0.6,0,0,0,99.999268,1.51
61591,-402.23,3,6,6,6,0,0,120,240,0,0,0,140,20,0,0,1,0,0,3,-3,0,0,0,99.999268,1.51
61595,-392.003,3,6,6,6,0,0,120,240,0,0,0,140,20,0,0,1,0,0,3,1.8,0,0,0,99.999268,1.51
61585,-393.456,3,6,6,6,0,0,120,240,0,0,0,140,20,0,0,1,0,0,1.8,-3,0,0,0,99.999268,1.51
61577,-407.134,3,6,6,6,0,0,120,240,0,0,0,140,20,0,0,1,0,0,-0.6,1.8,0,0,0,99.999268,1.51
61594,-403.092,3,6,6,6,0,0,120,240,0,0,0,140,20,0,0,1,0,0,3,0.6,0,0,0,99.999268,1.51
61590,-404.004,3,6,6,6,0,0,120,240,0,0,0,140,20,0,0,1,0,0,1.8,3,0,0,0,99.999268,1.51
61598,-392.166,3,6,6,6,0,0,120,240,0,0,0,140,20,20,0,1,0,0,-3,-1.8,0,0,0,99.999268,1.51
61606,-403.611,3,6,6,6,0,0,120,240,0,0,0,140,20,20,0,1,0,0,-1.8,0.6,0,0,0,99.999268,1.51
61603,-393.333,3,6,6,6,0,0,120,240,0,0,0,140,20,20,0,1,0,0,-1.8,-3,0,0,0,99.999268,1.51
61608,-407.599,3,6,6,6,0,0,120,240,0,0,0,140,20,20,0,1,0,0,-1.8,3,0,0,0,99.999268,1.51
61607,-378.034,3,6,6,6,0,0,120,240,0,0,0,140,20,20,0,1,0,0,-1.8,1.8,0,0,0,99.999268,1.51
61601,-359.733,3,6,6,6,0,0,120,240,0,0,0,140,20,20,0,1,0,0,-3,1.8,0,0,0,99.999268,1.51
61604,-407.4,3,6,6,6,0,0,120,240,0,0,0,140,20,20,0,1,0,0,-1.8,-1.8,0,0,0,99.999268,1.51
61605,-401.855,3,6,6,6,0,0,120,240,0,0,0,140,20,20,0,1,0,0,-1.8,-0.6,0,0,0,99.999268,1.51
61614,-396.107,3,6,6,6,0,0,120,240,0,0,0,140,20,20,0,1,0,0,-0.6,3,0,0,0,99.999268,1.51
61613,-395.567,3,6,6,6,0,0,120,240,0,0,0,140,20,20,0,1,0,0,-0.6,1.8,0,0,0,99.999268,1.51
61610,-397.641,3,6,6,6,0,0,120,240,0,0,0,140,20,20,0,1,0,0,-0.6,-1.8,0,0,0,99.999268,1.51
61622,-395.768,3,6,6,6,0,0,120,240,0,0,0,140,20,20,0,1,0,0,1.8,-1.8,0,0,0,99.999268,1.51
61621,-391.906,3,6,6,6,0,0,120,240,0,0,0,140,20,20,0,1,0,0,1.8,-3,0,0,0,99.999268,1.51
61625,-345.809,3,6,6,6,0,0,120,240,0,0,0,140,20,20,0,1,0,0,1.8,1.8,0,0,0,99.999268,1.51
61626,-400.029,3,6,6,6,0,0,120,240,0,0,0,140,20,20,0,1,0,0,1.8,3,0,0,0,99.999268,1.51
61624,-397.026,3,6,6,6,0,0,120,240,0,0,0,140,20,20,0,1,0,0,1.8,0.6,0,0,0,99.999268,1.51
61628,-391.146,3,6,6,6,0,0,120,240,0,0,0,140,20,20,0,1,0,0,3,-1.8,0,0,0,99.999268,1.51
61630,-390.097,3,6,6,6,0,0,120,240,0,0,0,140,20,20,0,1,0,0,3,0.6,0,0,0,99.999268,1.51
61642,-400.492,3,6,6,6,0,0,120,240,0,0,0,140,20,40,0,1,0,0,-1.8,0.6,0,0,0,99.999268,1.51
61640,-396.08,3,6,6,6,0,0,120,240,0,0,0,140,20,40,0,1,0,0,-1.8,-1.8,0,0,0,99.999268,1.51
61639,-409.204,3,6,6,6,0,0,120,240,0,0,0,140,20,40,0,1,0,0,-1.8,-3,0,0,0,99.999268,1.51
61643,-413.782,3,6,6,6,0,0,120,240,0,0,0,140,20,40,0,1,0,0,-1.8,1.8,0,0,0,99.999268,1.51
61633,-385.295,3,6,6,6,0,0,120,240,0,0,0,140,20,40,0,1,0,0,-3,-3,0,0,0,99.999268,1.51
61641,-406.228,3,6,6,6,0,0,120,240,0,0,0,140,20,40,0,1,0,0,-1.8,-0.6,0,0,0,99.999268,1.51
61644,-398.352,3,6,6,6,0,0,120,240,0,0,0,140,20,40,0,1,0,0,-1.8,3,0,0,0,99.999268,1.51
61637,-391.545,3,6,6,6,0,0,120,240,0,0,0,140,20,40,0,1,0,0,-3,1.8,0,0,0,99.999268,1.51
61636,-393.728,3,6,6,6,0,0,120,240,0,0,0,140,20,40,0,1,0,0,-3,0.6,0,0,0,99.999268,1.51
61660,-406.472,3,6,6,6,0,0,120,240,0,0,0,140,20,40,0,1,0,0,1.8,0.6,0,0,0,99.999268,1.51
61657,-395.832,3,6,6,6,0,0,120,240,0,0,0,140,20,40,0,1,0,0,1.8,-3,0,0,0,99.999268,1.51
61662,-400.841,3,6,6,6,0,0,120,240,0,0,0,140,20,40,0,1,0,0,1.8,3,0,0,0,99.999268,1.51
61663,-412.978,3,6,6,6,0,0,120,240,0,0,0,140,20,40,0,1,0,0,3,-3,0,0,0,99.999268,1.51
61658,-400.011,3,6,6,6,0,0,120,240,0,0,0,140,20,40,0,1,0,0,1.8,-1.8,0,0,0,99.999268,1.51
61661,-409.972,3,6,6,6,0,0,120,240,0,0,0,140,20,40,0,1,0,0,1.8,1.8,0,0,0,99.999268,1.51
61667,-396.996,3,6,6,6,0,0,120,240,0,0,0,140,20,40,0,1,0,0,3,1.8,0,0,0,99.999268,1.51
61668,-405.443,3,6,6,6,0,0,120,240,0,0,0,140,20,40,0,1,0,0,3,3,0,0,0,99.999268,1.51
61666,-403.044,3,6,6,6,0,0,120,240,0,0,0,140,20,40,0,1,0,0,3,0.6,0,0,0,99.999268,1.51
61659,-395.32,3,6,6,6,0,0,120,240,0,0,0,140,20,40,0,1,0,0,1.8,-0.6,0,0,0,99.999268,1.51
61664,-407.811,3,6,6,6,0,0,120,240,0,0,0,140,20,40,0,1,0,0,3,-1.8,0,0,0,99.999268,1.51
61676,-409.456,3,6,6,6,0,0,120,240,0,0,0,140,20,60,0,1,0,0,-1.8,-1.8,0,0,0,99.999268,1.51
61669,-405.775,3,6,6,6,0,0,120,240,0,0,0,140,20,60,0,1,0,0,-3,-3,0,0,0,99.999268,1.51
61677,-409.499,3,6,6,6,0,0,120,240,0,0,0,140,20,60,0,1,0,0,-1.8,-0.6,0,0,0,99.999268,1.51
61678,-395.644,3,6,6,6,0,0,120,240,0,0,0,140,20,60,0,1,0,0,-1.8,0.6,0,0,0,99.999268,1.51
61680,-397.193,3,6,6,6,0,0,120,240,0,0,0,140,20,60,0,1,0,0,-1.8,3,0,0,0,99.999268,1.51
61679,-398.56,3,6,6,6,0,0,120,240,0,0,0,140,20,60,0,1,0,0,-1.8,1.8,0,0,0,99.999268,1.51
61671,-385.251,3,6,6,6,0,0,120,240,0,0,0,140,20,60,0,1,0,0,-3,-0.6,0,0,0,99.999268,1.51
61675,-419.752,3,6,6,6,0,0,120,240,0,0,0,140,20,60,0,1,0,0,-1.8,-3,0,0,0,99.999268,1.51
61670,-383.828,3,6,6,6,0,0,120,240,0,0,0,140,20,60,0,1,0,0,-3,-1.8,0,0,0,99.999268,1.51
61674,-385.609,3,6,6,6,0,0,120,240,0,0,0,140,20,60,0,1,0,0,-3,3,0,0,0,99.999268,1.51
61681,-411.748,3,6,6,6,0,0,120,240,0,0,0,140,20,60,0,1,0,0,-0.6,-3,0,0,0,99.999268,1.51
61673,-387.903,3,6,6,6,0,0,120,240,0,0,0,140,20,60,0,1,0,0,-3,1.8,0,0,0,99.999268,1.51
61695,-396.906,3,6,6,6,0,0,120,240,0,0,0,140,20,60,0,1,0,0,1.8,-0.6,0,0,0,99.999268,1.51
61683,-401.23,3,6,6,6,0,0,120,240,0,0,0,140,20,60,0,1,0,0,-0.6,-0.6,0,0,0,99.999268,1.51
61694,-395.837,3,6,6,6,0,0,120,240,0,0,0,140,20,60,0,1,0,0,1.8,-1.8,0,0,0,99.999268,1.51
